Genus,Latitude.2,Longitude.2,mesh.size.category,Land.use,LandCat,Leaf.condition,kd,pred_kd,ln_kd,ln_pred_kd,Average.of.nn.dists,N_Leaf_Mn,N_Leaf_Med,P_Leaf_Mn,P_Leaf_Med,NtoP_Leaf_Mn,NtoP_Leaf_Med,Thick_Mn,Thick_Med,C_Leaf_Mn,C_Leaf_Med,CtoN_Leaf_Mn,CtoN_Leaf_Med,Ca_Leaf_Mn,Ca_Leaf_Med,N_Litter_Mn,N_Litter_Med,CtoN_Litter_Mn,C_Litter_Mn,P_Litter_Mn,Lignin_Litter_Mn,Cellulose_Litter_Mn
Ficus,11.08,-72.22,fine,unknown,unknown,senesced,0.0382,0.032429507,-3.264919763,-3.428686561,9.666102444,2.04566408,2.042687473,0.17927694,0.178312392,17.77801073,17.80652371,0.435976734,0.365023001,40.47127883,40.50025142,22.1588636,22.08206261,2.637832338,2.701047055,1.330105983,1.330105983,30.75864067,38.97123833,0.067422906,8.33,16.785
Fraxinus,34.41,-111.41,coarse,desert,Natural,senesced,0.0151,0.011108586,-4.193060535,-4.500036956,0.44300194,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,35.02,-111.43,coarse,desert,Natural,senesced,0.0172,0.009252632,-4.062845895,-4.682847227,1.047782114,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,33.28,-111.36,coarse,desert,Natural,senesced,0.0125,0.015400933,-4.382026635,-4.173327187,0.52842556,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,34.24,-111.38,coarse,desert,Natural,senesced,0.0138,0.013926417,-4.283086687,-4.273967739,0.270992318,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,36.2338,-116.1628,coarse,desert,Natural,senesced,0.011737975,0.016998631,-4.444925967,-4.074622468,5.258723436,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,49.52,20.02,fine,forest - unspecified,Natural,senesced,0.015545378,0.021529146,-4.163991919,-3.838347634,0.325256843,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,35.4921,78.2737,coarse,forest - unspecified,Natural,senesced,0.01325,0.006822589,-4.323757727,-4.98751626,22.8200264,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,39.1348,-76.4424,coarse,forest - unspecified,Natural,senesced,0.0155,0.019695375,-4.166915255,-3.927371442,0.265280987,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,42.52,1.45,coarse,forest - unspecified,Natural,senesced,0.0515,0.00899559,-2.966173471,-4.711020822,1.162771362,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,49.52,20.02,coarse,forest - unspecified,Natural,senesced,0.022544919,0.021529146,-3.792245582,-3.838347634,0.325256843,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,47.51,5.04,fine,forest - unspecified,Natural,senesced,0.005392572,0.055536981,-5.222732828,-2.890706156,2.239760387,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,51.57,-8.06,coarse,forest - unspecified,Natural,senesced,0.0855,0.027519772,-2.459238903,-3.592850551,2.355368091,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,51.57,-8.06,fine,forest - unspecified,Natural,senesced,0.0206,0.027519772,-3.882464203,-3.592850551,2.355368091,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,47.51,5.04,coarse,forest - unspecified,Natural,senesced,0.011937559,0.055536981,-4.428065631,-2.890706156,2.239760387,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,47.4751,8.1928,fine,managed conifer forests ,Natural,senesced,0.0081,0.017485139,-4.815891217,-4.046403959,0.442310916,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,47.4751,8.1928,coarse,managed conifer forests ,Natural,senesced,0.0172,0.017485139,-4.062845895,-4.046403959,0.442310916,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,45.23,25.33,coarse,secondary forest,Natural,senesced,0.0122,0.014760024,-4.406319327,-4.215832834,0.263098781,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,43.25,2.13,coarse,secondary forest,Natural,senesced,0.05602,0.046388073,-2.882046509,-3.0707129,0.178238169,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Fraxinus,42.24,-85.23,coarse,secondary forest,Natural,senesced,0.012,0.022058495,-4.422848629,-3.814057491,3.162775918,2.289985893,2.237572392,0.192550383,0.185953395,15.16278391,15.43807193,0.185681086,0.182647051,45.86491624,46.02964457,29.91223166,29.42439096,1.95875,1.95875,0.93,0.93,47.52083333,41.31153168,0.106375,15.87195984,24.80011921
Ilex,51.57,-8.06,coarse,forest - unspecified,Natural,senesced,0.0101,0.027519772,-4.595219855,-3.592850551,2.355368091,1.473837717,1.461377102,0.105060956,0.10602509,21.03562247,21.0248201,0.269382813,0.267550347,47.7675507,47.52744782,39.92150402,37.84121308,0.897597315,0.880261109,1.345,1.345,54.73564788,49.36588893,0.106375,12.8,21.8
Ilex,-34.05,18.22,coarse,forest - unspecified,Natural,senesced,0.021,0.014057132,-3.863232841,-4.264625396,38.40895271,1.473837717,1.461377102,0.105060956,0.10602509,21.03562247,21.0248201,0.269382813,0.267550347,47.7675507,47.52744782,39.92150402,37.84121308,0.897597315,0.880261109,1.345,1.345,54.73564788,49.36588893,0.106375,12.8,21.8
Ilex,51.57,-8.06,fine,forest - unspecified,Natural,senesced,0.009,0.027519772,-4.710530702,-3.592850551,2.355368091,1.473837717,1.461377102,0.105060956,0.10602509,21.03562247,21.0248201,0.269382813,0.267550347,47.7675507,47.52744782,39.92150402,37.84121308,0.897597315,0.880261109,1.345,1.345,54.73564788,49.36588893,0.106375,12.8,21.8
Ilex,-34.05,18.22,fine,forest - unspecified,Natural,senesced,0.009,0.014057132,-4.710530702,-4.264625396,38.40895271,1.473837717,1.461377102,0.105060956,0.10602509,21.03562247,21.0248201,0.269382813,0.267550347,47.7675507,47.52744782,39.92150402,37.84121308,0.897597315,0.880261109,1.345,1.345,54.73564788,49.36588893,0.106375,12.8,21.8
Ilex,-33.58,18.25,coarse,forest - unspecified,Natural,senesced,0.078,0.007974667,-2.551046452,-4.831485387,37.9735067,1.473837717,1.461377102,0.105060956,0.10602509,21.03562247,21.0248201,0.269382813,0.267550347,47.7675507,47.52744782,39.92150402,37.84121308,0.897597315,0.880261109,1.345,1.345,54.73564788,49.36588893,0.106375,12.8,21.8
Ilex,-33.58,18.25,fine,forest - unspecified,Natural,senesced,0.009,0.007974667,-4.710530702,-4.831485387,37.9735067,1.473837717,1.461377102,0.105060956,0.10602509,21.03562247,21.0248201,0.269382813,0.267550347,47.7675507,47.52744782,39.92150402,37.84121308,0.897597315,0.880261109,1.345,1.345,54.73564788,49.36588893,0.106375,12.8,21.8
Ilex,-33.58,18.25,fine,unknown,unknown,senesced,0.01,0.007974667,-4.605170186,-4.831485387,37.9735067,1.473837717,1.461377102,0.105060956,0.10602509,21.03562247,21.0248201,0.269382813,0.267550347,47.7675507,47.52744782,39.92150402,37.84121308,0.897597315,0.880261109,1.345,1.345,54.73564788,49.36588893,0.106375,12.8,21.8
Ilex,-33.58,18.25,coarse,unknown,unknown,senesced,0.115,0.007974667,-2.162823151,-4.831485387,37.9735067,1.473837717,1.461377102,0.105060956,0.10602509,21.03562247,21.0248201,0.269382813,0.267550347,47.7675507,47.52744782,39.92150402,37.84121308,0.897597315,0.880261109,1.345,1.345,54.73564788,49.36588893,0.106375,12.8,21.8
Inga,0.06,-78.39,coarse,pasture,Human,senesced,0.008,0.083822785,-4.828313737,-2.479050411,0.585007204,2.948849169,2.956085804,0.118312249,0.116732876,32.27101471,30.96225022,0.200894014,0.199396245,48.83108538,48.92085852,16.84405047,16.73952593,0.740463321,0.732729487,0.72,0.72,79.19164172,51.66990198,0.106375,45,18.55055556
Inga,0.06,-78.39,fine,pasture,Human,senesced,0.0044,0.083822785,-5.426150738,-2.479050411,0.585007204,2.948849169,2.956085804,0.118312249,0.116732876,32.27101471,30.96225022,0.200894014,0.199396245,48.83108538,48.92085852,16.84405047,16.73952593,0.740463321,0.732729487,0.72,0.72,79.19164172,51.66990198,0.106375,45,18.55055556
Inga,0.06,-78.39,coarse,forest,Natural,senesced,0.0074,0.083822785,-4.906275279,-2.479050411,0.585007204,2.948849169,2.956085804,0.118312249,0.116732876,32.27101471,30.96225022,0.200894014,0.199396245,48.83108538,48.92085852,16.84405047,16.73952593,0.740463321,0.732729487,0.72,0.72,79.19164172,51.66990198,0.106375,45,18.55055556
Inga,0.06,-78.39,fine,forest,Natural,senesced,0.0045,0.083822785,-5.403677882,-2.479050411,0.585007204,2.948849169,2.956085804,0.118312249,0.116732876,32.27101471,30.96225022,0.200894014,0.199396245,48.83108538,48.92085852,16.84405047,16.73952593,0.740463321,0.732729487,0.72,0.72,79.19164172,51.66990198,0.106375,45,18.55055556
Larix,46.2928,9.5356,fine,alpine,Natural,senesced,0.00284,0.004923644,-5.863951227,-5.313706372,0.414135289,1.802096138,1.824392107,0.218384537,0.211836594,8.868656297,8.782450204,3.562336285,3.554,46.03354351,47.61482525,26.05792217,25.29490313,0.6155,0.6155,0.57204219,0.559993206,110.9666667,55.9315,0.086,26.31333333,21.05
Larix,47.26,7.27,fine,secondary forest,Natural,senesced,0.002,0.016154237,-6.214608098,-4.125572911,1.220726609,1.802096138,1.824392107,0.218384537,0.211836594,8.868656297,8.782450204,3.562336285,3.554,46.03354351,47.61482525,26.05792217,25.29490313,0.6155,0.6155,0.57204219,0.559993206,110.9666667,55.9315,0.086,26.31333333,21.05
Larix,47.02,8.02,fine,secondary forest,Natural,senesced,0.0017,0.014212637,-6.377127028,-4.253623781,0.653003527,1.802096138,1.824392107,0.218384537,0.211836594,8.868656297,8.782450204,3.562336285,3.554,46.03354351,47.61482525,26.05792217,25.29490313,0.6155,0.6155,0.57204219,0.559993206,110.9666667,55.9315,0.086,26.31333333,21.05
Larix,47.02,8.02,coarse,secondary forest,Natural,senesced,0.0019,0.014212637,-6.265901393,-4.253623781,0.653003527,1.802096138,1.824392107,0.218384537,0.211836594,8.868656297,8.782450204,3.562336285,3.554,46.03354351,47.61482525,26.05792217,25.29490313,0.6155,0.6155,0.57204219,0.559993206,110.9666667,55.9315,0.086,26.31333333,21.05
Larix,47.22,7.35,coarse,secondary forest,Natural,senesced,0.007,0.013157725,-4.96184513,-4.33074624,1.257430382,1.802096138,1.824392107,0.218384537,0.211836594,8.868656297,8.782450204,3.562336285,3.554,46.03354351,47.61482525,26.05792217,25.29490313,0.6155,0.6155,0.57204219,0.559993206,110.9666667,55.9315,0.086,26.31333333,21.05
Larix,47.26,7.27,coarse,secondary forest,Natural,senesced,0.006,0.016154237,-5.11599581,-4.125572911,1.220726609,1.802096138,1.824392107,0.218384537,0.211836594,8.868656297,8.782450204,3.562336285,3.554,46.03354351,47.61482525,26.05792217,25.29490313,0.6155,0.6155,0.57204219,0.559993206,110.9666667,55.9315,0.086,26.31333333,21.05
Larix,47.4,8.03,coarse,secondary forest,Natural,senesced,0.0046,0.017635497,-5.381698975,-4.037841533,0.580709432,1.802096138,1.824392107,0.218384537,0.211836594,8.868656297,8.782450204,3.562336285,3.554,46.03354351,47.61482525,26.05792217,25.29490313,0.6155,0.6155,0.57204219,0.559993206,110.9666667,55.9315,0.086,26.31333333,21.05
Larix,47.4,8.03,fine,secondary forest,Natural,senesced,0.0017,0.017635497,-6.377127028,-4.037841533,0.580709432,1.802096138,1.824392107,0.218384537,0.211836594,8.868656297,8.782450204,3.562336285,3.554,46.03354351,47.61482525,26.05792217,25.29490313,0.6155,0.6155,0.57204219,0.559993206,110.9666667,55.9315,0.086,26.31333333,21.05
Liquidambar,22.26,114.07,coarse,agricultural,Human,senesced,0.0231,0.036671033,-3.767922661,-3.305768127,7.908171626,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.23,114.03,coarse,agricultural,Human,senesced,0.0193,0.036671033,-3.947650183,-3.305768127,7.95561452,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.24,114.03,coarse,agricultural,Human,senesced,0.00915,0.036671033,-4.6940014,-3.305768127,7.952443231,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.24,114.07,coarse,agricultural,Human,senesced,0.0137,0.036671033,-4.290359446,-3.305768127,7.914510506,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.3,114.15,coarse,agricultural,Human,senesced,0.0087,0.037657068,-4.744432253,-3.279234613,7.819643771,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,32.27,-81.3,coarse,forest - unspecified,Natural,senesced,0.020375,0.01418426,-3.89344662,-4.25562238,0.563458541,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,33.19,-81.43,coarse,forest - unspecified,Natural,senesced,0.0056,0.009260028,-5.184988681,-4.682048207,0.393419393,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.25,114.1,coarse,forest - unspecified,Natural,senesced,0.0261,0.039511251,-3.645819965,-3.231169812,7.88288779,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.25,114.1,fine,forest - unspecified,Natural,senesced,0.0058,0.039511251,-5.149897361,-3.231169812,7.88288779,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,33.19,-81.43,fine,forest - unspecified,Natural,senesced,0.007666667,0.009260028,-4.870873352,-4.682048207,0.393419393,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,35,-83.3,coarse,old growth forest,Natural,senesced,0.008,0.017861935,-4.828313737,-4.025083367,2.761790059,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.25,114.11,coarse,secondary forest,Natural,senesced,0.0223,0.039511251,-3.803168601,-3.231169812,7.87340782,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.25,114.1,coarse,secondary forest,Natural,senesced,0.0502,0.039511251,-2.991740252,-3.231169812,7.88288779,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.24,114.13,coarse,secondary forest,Natural,senesced,0.0098,0.039511251,-4.625372893,-3.231169812,7.857649861,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.16,113.57,coarse,secondary forest,Natural,senesced,0.01015,0.041778467,-4.590281573,-3.175374216,8.414400089,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.08,114.1667,coarse,secondary forest,Natural,senesced,0.020768421,0.045520478,-3.874321665,-3.089592988,7.875839188,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.24,114.14,coarse,secondary forest,Natural,senesced,0.0202,0.039511251,-3.902072675,-3.231169812,7.848177632,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.24,114.09,coarse,secondary forest,Natural,senesced,0.0139,0.039511251,-4.275866439,-3.231169812,7.895551795,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,22.26,114.19,coarse,shrubland,Natural,senesced,0.01315,0.039511251,-4.33133352,-3.231169812,7.79440492,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liquidambar,33.37,-94.58,coarse,unknown,unknown,senesced,0.033,0.013814513,-3.411247718,-4.282035573,2.908536551,1.782480922,1.7725,0.118505067,0.097125,14.64547082,14.05778953,0.145384615,0.148,41.51650583,43.01333333,42.81309641,42.25761575,0.905,0.905,0.6535,0.6535,63.9265859,44.37566667,0.072475,24.005,13
Liriodendron,39.1504,-76.4272,coarse,urban,Human,senesced,0.0315,0.019695375,-3.457767733,-3.927371442,0.286235827,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,33.01,-87.29,coarse,forest,Natural,senesced,0.015433333,0.008196091,-4.171225607,-4.804097946,2.697750678,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,39.1348,-76.4424,coarse,forest - unspecified,Natural,senesced,0.0221,0.019695375,-3.81217767,-3.927371442,0.265280987,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,35,-83.3,coarse,forest - unspecified,Natural,senesced,0.019725,0.017861935,-3.925868412,-4.025083367,2.761790059,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,33.1309,-86.2934,fine,forest - unspecified,Natural,senesced,0.007,0.016498706,-4.96184513,-4.104473325,3.551602776,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,33.01,-87.29,coarse,forest - unspecified,Natural,senesced,0.01434,0.008196091,-4.244702444,-4.804097946,2.697750678,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,35.58,-84.17,coarse,forest - unspecified,Natural,senesced,0.02592,0.012050861,-3.652740407,-4.418619169,3.769807814,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,33.1309,-86.2934,coarse,forest - unspecified,Natural,senesced,0.023,0.016498706,-3.772261063,-4.104473325,3.551602776,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,38.34,-79.54,coarse,forest - unspecified,Natural,senesced,0.007783333,0.010139284,-4.855770584,-4.591337895,1.46425989,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,33.05,-87.15,coarse,forest - unspecified,Natural,senesced,0.037,0.011363975,-3.296837366,-4.477307015,2.833261145,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,32.55,-87.26,coarse,forest - unspecified,Natural,senesced,0.013,0.016642223,-4.342805922,-4.095812259,2.427507664,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,35,-83.25,coarse,forest - unspecified,Natural,senesced,0.005,0.01165915,-5.298317367,-4.451664,2.73112429,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,36,-84.16,coarse,forest - unspecified,Natural,senesced,0.01,0.010129681,-4.605170186,-4.592285452,3.766066876,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,35,-83.3,coarse,old growth forest,Natural,senesced,0.01,0.017861935,-4.605170186,-4.025083367,2.761790059,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Liriodendron,38.334,-79.54,coarse,secondary forest,Natural,senesced,0.0033,0.009491272,-5.713832811,-4.65738264,1.459821801,2.285142214,2.248383333,0.127867643,0.12,14.5922245,14.33931638,0.169923077,0.17,46.035625,46.94,35.97201353,35.59525704,1.02,1.02,0.8725,0.8725,45.5,46.05,0.153399014,17.89374283,20.09986078
Nothofagus,-38.0028,175.2654,coarse,pasture,Human,senesced,0.0103,0.024704145,-4.575611384,-3.700784236,3.64485288,1.411973804,1.42355,0.108210681,0.1107583,12.86789946,12.94502095,0.333534881,0.333253631,51.74159524,52.13714286,31.71856651,31.56911295,0.726333333,0.726333333,0.820441667,0.826066667,66,46.75,0.02,14.94519092,17.95
Nothofagus,-39.2,174.1,coarse,forest - unspecified,Natural,senesced,0.0187,0.017062276,-3.979231755,-4.070885334,2.077012581,1.411973804,1.42355,0.108210681,0.1107583,12.86789946,12.94502095,0.333534881,0.333253631,51.74159524,52.13714286,31.71856651,31.56911295,0.726333333,0.726333333,0.820441667,0.826066667,66,46.75,0.02,14.94519092,17.95
